BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0263,M4876C,41250,KG,22688,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0263,M8172A,42600,KG,23430,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0263,M9358C,81125,KG,44619,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0276,3538A7992,4125,KG,2186,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0386,5242A4828,6825,KG,3822,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0404,4733A3147,64625,KG,32959,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0404,3205A9635,10950,KG,5585,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0404,4489A9727,16500,KG,8415,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0404,7115A5351,54875,KG,27986,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0404,5133A9565,49500,KG,25245,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0007,9756A6177,9625,KG,5294,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0007,1016A1325,39875,KG,21931,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0323,P5026A,25475,KG,38213,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,9113A,1375,KG,1044,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,1816A,65975,KG,50094,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,7058A,24750,KG,18792,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,2999A,74250,KG,56377,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,2230A,94800,KG,71981,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,4207A,74250,KG,56377,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,4503A,89375,KG,67862,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,1633A,53625,KG,40717,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,8962A,89375,KG,67862,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0056,9633A,11000,KG,8352,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0077,6808B,9750,KG,4583,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0077,7930B,18200,KG,8554,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0110,3214A,1075,KG,1172,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0110,4768A,1175,KG,1281,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0269,M8617B,9625,KG,4620,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0269,M9335A,5500,KG,2640,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0416,E1612A,27900,KG,29016,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0416,E9649A,19250,KG,20020,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0014,M8990A,49500,KG,26235,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0151,R5222A,1350,KG,1404,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0015,R3510A,29950,KG,57435,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0015,R1057A,1350,KG,66386,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0015,R5404A,23375,KG,24544,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0230,S4651B,40550,KG,42983,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M2626B,24750,KG,16088,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M3692A,37125,KG,24131,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M5189B,56375,KG,36644,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M5975B,24750,KG,16088,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M8890A,49500,KG,32175,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M8132B,41250,KG,26813,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M6135C,8225,KG,5346,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0327,M9654B,23375,KG,15194,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0213,6053A,48100,KG,14911,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0213,2634A,74100,KG,22971,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0381,S4759A,1150,KG,1219,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0381,S1398A,9600,KG,10176,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0137,R3991A,850,KG,910,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0137,R7368A,23350,KG,24985,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0234,7432A2417,4125,KG,2929,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0234,7349A3127,83875,KG,59551,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0234,8163A3383,11000,KG,7810,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0292,5376A6092,68650,KG,48055,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0292,6185A1292,33000,KG,23100,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,4997A1817,23375,KG,17064,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,9882A3397,74250,KG,54203,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,1409A8574,66000,KG,48180,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,8999A4213,17875,KG,13049,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,7047A9023,1375,KG,1004,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,5752A5901,1375,KG,1004,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,7549A7348,35750,KG,26098,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,6750A8051,30250,KG,22083,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,4567A9104,1325,KG,967,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,9074A7142,1350,KG,986,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,3594A9118,33000,KG,24090,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,6706A2354,11000,KG,8030,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,7256A7738,57750,KG,42158,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,9383A1140,1350,KG,986,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,8763A4065,24750,KG,18068,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,2723A7174,74250,KG,54203,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,7217A3783,49500,KG,36135,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,7632A4980,24750,KG,18068,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,5996A9402,79750,KG,58218,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,9002A7525,41250,KG,30113,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,5342A5369,70125,KG,51191,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,3440A4396,94875,KG,69259,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,9618A3872,66000,KG,48180,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0335,1910A2161,71500,KG,52195,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0064,P9563A,2100,KG,3192,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0177,1165,5825,KG,1721,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,3155,100,KG,30,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,9567,20625,KG,6097,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,3701,22000,KG,6503,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,5288D1384,97600,KG,28851,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,4414D2986,72875,KG,21542,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,1926D2780,97625,KG,28858,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,7953,90725,KG,26818,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0074,2943,12375,KG,3658,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0057,S9712B,16075,KG,16879,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0088,2098,9525,KG,5620,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0271,6107A9118,91700,KG,63273,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0271,2030A9601,48075,KG,33172,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0338,L2737A,19025,KG,27396,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0390,M7395B,3950,KG,2252,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0390,M5529C,24750,KG,14108,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7170C,4125,KG,2351,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M8535C,49500,KG,28215,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M5656A,1325,KG,755,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M3785B,4100,KG,2337,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7282B,20625,KG,11756,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M8555A,4125,KG,2351,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M6032C,28875,KG,16459,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7335B,78375,KG,44674,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M4618A,34375,KG,19594,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7766B,31625,KG,18026,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M3912A,9625,KG,5486,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M6701C,24750,KG,14108,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M9726C,5475,KG,3121,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M8640A,24750,KG,14108,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M1820A,81125,KG,46241,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7357B,9625,KG,5486,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M6069C,79750,KG,45458,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M4590A,15125,KG,8621,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M7202B,61875,KG,35269,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M5804C,15125,KG,8621,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M1847C,16500,KG,9405,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M9331A,27500,KG,15675,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M8244B,83875,KG,47809,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M9575C,81125,KG,46241,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M5760A,12375,KG,7054,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M6995A,13750,KG,7838,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M1562B,67375,KG,38404,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M1043C,82500,KG,47025,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M3061A,60500,KG,34485,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M2446C,24750,KG,14108,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0112,M1555A,24750,KG,14108,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0113,M1862B,1275,KG,727,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0113,M1907C,2675,KG,1525,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0032,P5322A,25475,KG,38467,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0114,L6133A,150,KG,218,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0114,L4708A,1500,KG,2175,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0178,P6485A,1250,KG,1886,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0178,P7281A,250,KG,377,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0178,P4546A,475,KG,717,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,5356C,0,KG,2536,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,9779A,375,KG,236,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,5903A,525,KG,331,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,6400A,52250,KG,32918,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,7362A,83875,KG,52841,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,1779A,89375,KG,56306,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,6433A,5500,KG,3465,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,6676A,63250,KG,39848,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,7633A,16450,KG,10364,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,4356A,74250,KG,46778,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,8245A,49450,KG,31154,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,7194A,49500,KG,31185,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0065,7186A,59125,KG,37249,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,5425A,82500,KG,58575,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8492A,79750,KG,56623,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,3530A,22000,KG,15620,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8946A,2750,KG,1953,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8043B,79725,KG,56605,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,7629A,9625,KG,6834,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8912A,82500,KG,58575,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8259B,55000,KG,39050,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,6290A,11000,KG,7810,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,9311A,81125,KG,57599,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,3147A,44000,KG,31240,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,5663A,82500,KG,58575,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,2716A,67375,KG,47836,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,5804A,83875,KG,59551,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,2864A,63250,KG,44908,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0028,M9388A,875,KG,446,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0028,M7457B,17875,KG,9116,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0397,P8066A,47300,KG,70477,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M5666A,1375,KG,935,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M4995B,56375,KG,38335,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M8366C,16500,KG,11220,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0339,L3587A,1400,KG,2044,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0339,L3388A,22500,KG,32850,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0050,S2115A,4400,KG,4752,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0422,M8820A,4100,KG,1927,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0373,M1668A,1325,KG,1405,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0357,9353,9850,KG,1977,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M5336A,49500,KG,52470,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,N6815A,1200,KG,1272,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0022,M6559A,6875,KG,2819,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0136,M7595A,12375,KG,5074,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,8863A,6875,KG,4263,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,9718A,67375,KG,41773,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,5212A,86625,KG,53708,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,5649A,61875,KG,38363,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M2345C,9125,KG,2190,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0305,M7663B,4125,KG,2021,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0305,M7717B,11000,KG,5390,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M3682A,4125,KG,1939,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M4434B,39875,KG,18741,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M5697B,61875,KG,29081,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M7824B,64625,KG,30374,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M7466A,5000,KG,2350,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0406,M8466A,5425,KG,3201,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0406,M4017B,19250,KG,11358,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0288,6708A5590,23375,KG,15661,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0115,7850A8804,24750,KG,17573,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0039,4618A9748,19250,KG,13090,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0274,1033A3014,65500,KG,45850,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,8117A1940,53575,KG,27323,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,3689A3440,77000,KG,39270,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,5390A5098,79750,KG,40673,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,8872A8337,77000,KG,39270,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,1990A9917,49500,KG,25245,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,4639A1890,78375,KG,39971,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,5019A6641,55000,KG,28050,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,3979A8349,74250,KG,37868,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,9083A5208,71500,KG,36465,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0179,4409A,23375,KG,23141,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0030,3214A4056,46750,KG,24778,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0174,M7955A,5500,KG,2805,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0174,M5093B,26125,KG,13324,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0174,M3553C,53625,KG,27349,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0174,M6729B,19225,KG,9805,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M9876B,6875,KG,3369,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3854A,74250,KG,36383,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M2648C,4125,KG,2021,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M7332A,4125,KG,2021,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M9049B,24750,KG,12128,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M2543C,24750,KG,12128,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3431C,19250,KG,9433,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3242B,41250,KG,20213,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3467A,8250,KG,4043,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M6989B,52250,KG,25603,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M2124A,54575,KG,26742,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0218,9753A2973,28875,KG,13571,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0218,1128A2594,9625,KG,4524,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0218,8805A7439,88775,KG,41724,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0105,M7735C,10400,KG,5200,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0105,M7096B,12375,KG,6188,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2146A,4125,KG,3011,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,4840A,42625,KG,31116,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7910A,81125,KG,59221,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,4592A,49500,KG,36135,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2407A,55000,KG,40150,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5817A,77000,KG,56210,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2989A,57750,KG,42158,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7240A,82500,KG,60225,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5239A,81125,KG,59221,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,3718A,82500,KG,60225,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8523A,54950,KG,40114,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5790B,53625,KG,39146,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7762A,85250,KG,62233,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,3922B,8250,KG,6023,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,3570A,82500,KG,60225,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,9658A,56375,KG,41154,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6694B,82500,KG,60225,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8414A,81125,KG,59221,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,9952A,16500,KG,12045,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6939A,80950,KG,59094,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1140A,27450,KG,17019,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,4681A,68750,KG,42625,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,4390A,28875,KG,17903,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9950B,83875,KG,52003,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,8685B,75200,KG,46624,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7052A,9625,KG,5968,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9891A,78375,KG,48593,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1219A,44000,KG,27280,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7562A,83875,KG,52003,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,3567A,49500,KG,35805,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,6524A,8450,KG,5915,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,6958A,73775,KG,51643,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,8217A,63250,KG,44275,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,2467A,74250,KG,51975,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,6870A,74250,KG,51975,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0085,1011A,24750,KG,17325,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0334,1328A5118,9625,KG,5198,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0334,4517A6433,15125,KG,8168,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M9253A,575,KG,322,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M9697B,79750,KG,44660,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M3704C,70125,KG,39270,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M2040A,78375,KG,43890,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M8811C,16500,KG,9240,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5858B,28875,KG,14438,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3025B,74250,KG,37125,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7756A,46750,KG,23375,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2662A,13750,KG,6875,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3925A,24750,KG,12375,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7141A,56375,KG,28188,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7550B,42625,KG,21313,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M9146A,33000,KG,16500,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7683B,81125,KG,40563,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M4462C,74250,KG,37125,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M6452C,49500,KG,24750,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M2739C,9625,KG,4813,SGD
6/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,1735A1193,35750,KG,19663,SGD
