INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,SHELF_LIFE_Timestamp,suggestion_to_outbound
2024-03-21,CHINA-WAREHOUSE,MAT-0339,25.5,P-002,7,50,2024-10-21,2024-10-21
2024-02-24,CHINA-WAREHOUSE,MAT-0198,1.35,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,23.375,P-001,6,5,2024-08-24,2024-08-24
2024-03-18,CHINA-WAREHOUSE,MAT-0233,25.5,P-002,12,50,2025-03-18,2025-03-18
2024-03-18,CHINA-WAREHOUSE,MAT-0428,24.75,P-001,2,25,2024-05-18,2024-05-18
2024-03-18,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2024-11-18,2024-11-18
2024-02-24,CHINA-WAREHOUSE,MAT-0198,0.775,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,19.25,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,5.5,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,15.125,P-001,6,5,2024-08-24,2024-08-24
2024-02-24,CHINA-WAREHOUSE,MAT-0198,9.625,P-001,6,5,2024-08-24,2024-08-24
2024-03-14,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2024-11-14,2024-11-14
2024-02-15,CHINA-WAREHOUSE,MAT-0413,23.375,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,1.375,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,2.75,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,22.0,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,24.75,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,8.25,P-001,7,20,2024-09-15,2024-09-15
2024-02-15,CHINA-WAREHOUSE,MAT-0413,16.5,P-001,7,20,2024-09-15,2024-09-15
2024-03-14,CHINA-WAREHOUSE,MAT-0107,24.7,P-002,3,35,2024-06-14,2024-06-14
2024-03-18,CHINA-WAREHOUSE,MAT-0321,24.75,P-001,3,25,2024-06-18,2024-06-18
2024-03-18,CHINA-WAREHOUSE,MAT-0382,24.75,P-001,6,10,2024-09-18,2024-09-18
2024-03-18,CHINA-WAREHOUSE,MAT-0264,24.75,P-001,7,10,2024-10-18,2024-10-18
2024-03-18,CHINA-WAREHOUSE,MAT-0137,24.75,P-001,8,15,2024-11-18,2024-11-18
2024-02-24,CHINA-WAREHOUSE,MAT-0380,24.75,P-001,8,20,2024-10-24,2024-10-24
2024-02-24,CHINA-WAREHOUSE,MAT-0356,15.125,P-001,7,15,2024-09-24,2024-09-24
2024-02-24,CHINA-WAREHOUSE,MAT-0356,9.625,P-001,7,15,2024-09-24,2024-09-24
2024-02-24,CHINA-WAREHOUSE,MAT-0356,24.75,P-001,7,15,2024-09-24,2024-09-24
2024-02-24,CHINA-WAREHOUSE,MAT-0356,6.875,P-001,7,15,2024-09-24,2024-09-24
2024-02-24,CHINA-WAREHOUSE,MAT-0356,17.875,P-001,7,15,2024-09-24,2024-09-24
2024-03-15,CHINA-WAREHOUSE,MAT-0377,25.5,P-002,11,50,2025-02-15,2025-02-15
2024-03-15,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-08-15,2024-08-15
2024-03-15,CHINA-WAREHOUSE,MAT-0144,19.5,P-002,5,25,2024-08-15,2024-08-15
2024-03-15,CHINA-WAREHOUSE,MAT-0144,6.0,P-002,5,25,2024-08-15,2024-08-15
2024-03-15,CHINA-WAREHOUSE,MAT-0013,25.5,P-002,3,25,2024-06-15,2024-06-15
2024-03-15,CHINA-WAREHOUSE,MAT-0013,3.0,P-002,3,25,2024-06-15,2024-06-15
2024-03-15,CHINA-WAREHOUSE,MAT-0013,22.5,P-002,3,25,2024-06-15,2024-06-15
2024-03-15,CHINA-WAREHOUSE,MAT-0107,11.7,P-002,3,35,2024-06-15,2024-06-15
2024-03-23,CHINA-WAREHOUSE,MAT-0268,25.5,P-002,12,50,2025-03-23,2025-03-23
2024-03-25,CHINA-WAREHOUSE,MAT-0316,24.75,P-001,4,5,2024-07-25,2024-07-25
2024-03-25,CHINA-WAREHOUSE,MAT-0158,25.5,P-002,8,20,2024-11-25,2024-11-25
2024-03-25,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-08-25,2024-08-25
2024-03-25,CHINA-WAREHOUSE,MAT-0144,24.0,P-002,5,25,2024-08-25,2024-08-25
2024-03-25,CHINA-WAREHOUSE,MAT-0144,1.5,P-002,5,25,2024-08-25,2024-08-25
2024-03-25,CHINA-WAREHOUSE,MAT-0268,25.5,P-002,12,50,2025-03-25,2025-03-25
2024-03-25,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2024-11-25,2024-11-25
2024-03-03,CHINA-WAREHOUSE,MAT-0415,24.75,P-001,8,15,2024-11-03,2024-11-03
2024-03-03,CHINA-WAREHOUSE,MAT-0276,24.75,P-001,5,5,2024-08-03,2024-08-03
2024-03-03,CHINA-WAREHOUSE,MAT-0276,15.125,P-001,5,5,2024-08-03,2024-08-03
2024-03-03,CHINA-WAREHOUSE,MAT-0276,9.625,P-001,5,5,2024-08-03,2024-08-03
2024-03-03,CHINA-WAREHOUSE,MAT-0112,23.375,P-001,6,20,2024-09-03,2024-09-03
2024-03-03,CHINA-WAREHOUSE,MAT-0112,13.75,P-001,6,20,2024-09-03,2024-09-03
2024-03-03,CHINA-WAREHOUSE,MAT-0112,9.625,P-001,6,20,2024-09-03,2024-09-03
2024-03-03,CHINA-WAREHOUSE,MAT-0174,24.75,P-001,5,10,2024-08-03,2024-08-03
2024-02-20,CHINA-WAREHOUSE,MAT-0276,23.375,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,9.625,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,13.75,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,1.375,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,22.0,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,2.75,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0276,20.625,P-001,5,5,2024-07-20,2024-07-20
2024-02-20,CHINA-WAREHOUSE,MAT-0111,23.375,P-001,2,30,2024-04-20,2024-04-20
2024-02-20,CHINA-WAREHOUSE,MAT-0111,19.25,P-001,2,30,2024-04-20,2024-04-20
2024-02-20,CHINA-WAREHOUSE,MAT-0111,4.125,P-001,2,30,2024-04-20,2024-04-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,1.375,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,23.375,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,5.5,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,19.25,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,2.75,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,22.0,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,4.125,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0112,20.625,P-001,6,20,2024-08-20,2024-08-20
2024-02-20,CHINA-WAREHOUSE,MAT-0218,23.375,P-001,4,30,2024-06-20,2024-06-20
2024-02-20,CHINA-WAREHOUSE,MAT-0011,24.75,P-001,3,5,2024-05-20,2024-05-20
2024-02-20,CHINA-WAREHOUSE,MAT-0011,15.125,P-001,3,5,2024-05-20,2024-05-20
2024-02-20,CHINA-WAREHOUSE,MAT-0011,9.625,P-001,3,5,2024-05-20,2024-05-20
2024-02-23,CHINA-WAREHOUSE,MAT-0259,22.5,P-001,7,25,2024-09-23,2024-09-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,3.75,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,16.25,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,2.5,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,17.5,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,20.0,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,18.75,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,1.25,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,13.75,P-002,6,30,2024-08-23,2024-08-23
2024-02-23,CHINA-WAREHOUSE,MAT-0017,6.25,P-002,6,30,2024-08-23,2024-08-23
2024-03-03,CHINA-WAREHOUSE,MAT-0112,1.375,P-001,6,20,2024-09-03,2024-09-03
2024-03-03,CHINA-WAREHOUSE,MAT-0112,22.0,P-001,6,20,2024-09-03,2024-09-03
2024-02-18,CHINA-WAREHOUSE,MAT-0415,24.75,P-001,8,15,2024-10-18,2024-10-18
2024-02-18,CHINA-WAREHOUSE,MAT-0415,6.875,P-001,8,15,2024-10-18,2024-10-18
2024-02-18,CHINA-WAREHOUSE,MAT-0415,17.875,P-001,8,15,2024-10-18,2024-10-18
2024-03-26,CHINA-WAREHOUSE,MAT-0321,24.75,P-001,3,25,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0321,22.0,P-001,3,25,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0321,2.75,P-001,3,25,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2024-11-26,2024-11-26
2024-02-16,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2024-08-16,2024-08-16
2024-02-16,CHINA-WAREHOUSE,MAT-0198,24.425,P-001,6,5,2024-08-16,2024-08-16
2024-02-16,CHINA-WAREHOUSE,MAT-0198,20.625,P-001,6,5,2024-08-16,2024-08-16
2024-02-16,CHINA-WAREHOUSE,MAT-0198,4.125,P-001,6,5,2024-08-16,2024-08-16
2024-02-19,CHINA-WAREHOUSE,MAT-0056,24.75,P-001,3,5,2024-05-19,2024-05-19
2024-02-19,CHINA-WAREHOUSE,MAT-0056,17.875,P-001,3,5,2024-05-19,2024-05-19
2024-02-19,CHINA-WAREHOUSE,MAT-0056,6.875,P-001,3,5,2024-05-19,2024-05-19
2024-03-29,CHINA-WAREHOUSE,MAT-0319,24.75,P-001,8,5,2024-11-29,2024-11-29
2024-03-29,CHINA-WAREHOUSE,MAT-0265,24.75,P-001,8,10,2024-11-29,2024-11-29
2024-03-29,CHINA-WAREHOUSE,MAT-0158,22.5,P-002,8,20,2024-11-29,2024-11-29
2024-03-29,CHINA-WAREHOUSE,MAT-0158,3.0,P-002,8,20,2024-11-29,2024-11-29
2024-02-08,CHINA-WAREHOUSE,MAT-0007,23.375,P-001,2,10,2024-04-08,2024-04-08
2024-02-08,CHINA-WAREHOUSE,MAT-0007,8.25,P-001,2,10,2024-04-08,2024-04-08
2024-02-08,CHINA-WAREHOUSE,MAT-0007,15.125,P-001,2,10,2024-04-08,2024-04-08
2024-02-08,CHINA-WAREHOUSE,MAT-0007,13.75,P-001,2,10,2024-04-08,2024-04-08
2024-02-08,CHINA-WAREHOUSE,MAT-0007,9.625,P-001,2,10,2024-04-08,2024-04-08
2024-02-16,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2024-08-16,2024-08-16
2024-02-16,CHINA-WAREHOUSE,MAT-0332,18.75,P-002,6,25,2024-08-16,2024-08-16
2024-02-16,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2024-08-16,2024-08-16
2024-02-27,CHINA-WAREHOUSE,MAT-0112,24.75,P-001,6,20,2024-08-27,2024-08-27
2024-02-27,CHINA-WAREHOUSE,MAT-0112,11.0,P-001,6,20,2024-08-27,2024-08-27
2024-02-27,CHINA-WAREHOUSE,MAT-0112,13.75,P-001,6,20,2024-08-27,2024-08-27
2024-02-27,CHINA-WAREHOUSE,MAT-0112,2.75,P-001,6,20,2024-08-27,2024-08-27
2024-02-27,CHINA-WAREHOUSE,MAT-0112,22.0,P-001,6,20,2024-08-27,2024-08-27
2024-02-27,CHINA-WAREHOUSE,MAT-0037,16.5,P-001,3,15,2024-05-27,2024-05-27
2024-02-27,CHINA-WAREHOUSE,MAT-0037,6.875,P-001,3,15,2024-05-27,2024-05-27
2024-02-27,CHINA-WAREHOUSE,MAT-0174,24.75,P-001,5,10,2024-07-27,2024-07-27
2024-03-02,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,18.75,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0284,18.75,P-002,3,40,2024-06-02,2024-06-02
2024-03-02,CHINA-WAREHOUSE,MAT-0284,1.25,P-002,3,40,2024-06-02,2024-06-02
2024-03-02,CHINA-WAREHOUSE,MAT-0284,20.0,P-002,3,40,2024-06-02,2024-06-02
2024-03-29,CHINA-WAREHOUSE,MAT-0158,25.5,P-002,8,20,2024-11-29,2024-11-29
2024-03-02,CHINA-WAREHOUSE,MAT-0332,8.75,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,12.5,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,17.5,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,2.5,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,6.25,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,3.75,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,16.25,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,7.5,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,15.0,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,5.0,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0332,10.0,P-002,6,25,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,20.0,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,18.75,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,1.25,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,12.5,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,7.5,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,5.0,P-002,6,30,2024-09-02,2024-09-02
2024-03-02,CHINA-WAREHOUSE,MAT-0017,15.0,P-002,6,30,2024-09-02,2024-09-02
2024-03-26,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-08-26,2024-08-26
2024-03-26,CHINA-WAREHOUSE,MAT-0145,25.5,P-002,6,30,2024-09-26,2024-09-26
2024-03-26,CHINA-WAREHOUSE,MAT-0145,22.5,P-002,6,30,2024-09-26,2024-09-26
2024-03-26,CHINA-WAREHOUSE,MAT-0145,3.0,P-002,6,30,2024-09-26,2024-09-26
2024-03-26,CHINA-WAREHOUSE,MAT-0145,12.0,P-002,6,30,2024-09-26,2024-09-26
2024-03-26,CHINA-WAREHOUSE,MAT-0145,13.5,P-002,6,30,2024-09-26,2024-09-26
2024-03-26,CHINA-WAREHOUSE,MAT-0001,25.5,P-002,3,40,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0001,7.5,P-002,3,40,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0001,18.0,P-002,3,40,2024-06-26,2024-06-26
2024-03-26,CHINA-WAREHOUSE,MAT-0158,25.5,P-002,8,20,2024-11-26,2024-11-26
2024-03-26,CHINA-WAREHOUSE,MAT-0158,9.0,P-002,8,20,2024-11-26,2024-11-26
2024-03-26,CHINA-WAREHOUSE,MAT-0158,16.5,P-002,8,20,2024-11-26,2024-11-26
2024-03-30,CHINA-WAREHOUSE,MAT-0316,24.75,P-001,4,5,2024-07-30,2024-07-30
2024-03-11,CHINA-WAREHOUSE,MAT-0267,24.75,P-001,2,15,2024-05-11,2024-05-11
2024-03-27,CHINA-WAREHOUSE,MAT-0316,24.75,P-001,4,5,2024-07-27,2024-07-27
2024-04-03,CHINA-WAREHOUSE,MAT-0382,24.75,P-001,6,10,2024-10-03,2024-10-03
2024-04-03,CHINA-WAREHOUSE,MAT-0153,24.75,P-001,4,30,2024-08-03,2024-08-03
2024-04-05,CHINA-WAREHOUSE,MAT-0265,24.75,P-001,8,10,2024-12-05,2024-12-05
2024-04-05,CHINA-WAREHOUSE,MAT-0265,17.875,P-001,8,10,2024-12-05,2024-12-05
2024-04-05,CHINA-WAREHOUSE,MAT-0265,6.875,P-001,8,10,2024-12-05,2024-12-05
2024-04-05,CHINA-WAREHOUSE,MAT-0318,24.75,P-001,2,20,2024-06-05,2024-06-05
2024-02-22,CHINA-WAREHOUSE,MAT-0046,24.75,P-001,5,5,2024-07-22,2024-07-22
2024-02-22,CHINA-WAREHOUSE,MAT-0046,13.75,P-001,5,5,2024-07-22,2024-07-22
2024-02-22,CHINA-WAREHOUSE,MAT-0046,11.0,P-001,5,5,2024-07-22,2024-07-22
2024-02-22,CHINA-WAREHOUSE,MAT-0046,24.725,P-001,5,5,2024-07-22,2024-07-22
2024-02-24,CHINA-WAREHOUSE,MAT-0056,15.125,P-001,3,5,2024-05-24,2024-05-24
2024-02-24,CHINA-WAREHOUSE,MAT-0056,9.625,P-001,3,5,2024-05-24,2024-05-24
2024-02-24,CHINA-WAREHOUSE,MAT-0056,24.75,P-001,3,5,2024-05-24,2024-05-24
2024-04-04,CHINA-WAREHOUSE,MAT-0319,24.75,P-001,8,5,2024-12-04,2024-12-04
2024-04-04,CHINA-WAREHOUSE,MAT-0264,24.75,P-001,7,10,2024-11-04,2024-11-04
2024-04-04,CHINA-WAREHOUSE,MAT-0264,1.375,P-001,7,10,2024-11-04,2024-11-04
2024-04-04,CHINA-WAREHOUSE,MAT-0264,23.375,P-001,7,10,2024-11-04,2024-11-04
2024-04-04,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2024-12-04,2024-12-04
2024-04-04,CHINA-WAREHOUSE,MAT-0084,24.75,P-001,3,30,2024-07-04,2024-07-04
2024-04-03,CHINA-WAREHOUSE,MAT-0316,24.75,P-001,4,5,2024-08-03,2024-08-03
2024-04-04,CHINA-WAREHOUSE,MAT-0142,25.5,P-002,6,35,2024-10-04,2024-10-04
2024-04-04,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-09-04,2024-09-04
2024-04-04,CHINA-WAREHOUSE,MAT-0270,25.5,P-002,5,35,2024-09-04,2024-09-04
2024-04-04,CHINA-WAREHOUSE,MAT-0270,22.5,P-002,5,35,2024-09-04,2024-09-04
2024-04-04,CHINA-WAREHOUSE,MAT-0270,3.0,P-002,5,35,2024-09-04,2024-09-04
2024-04-03,CHINA-WAREHOUSE,MAT-0001,25.5,P-002,3,40,2024-07-03,2024-07-03
2024-04-03,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-09-03,2024-09-03
2024-04-03,CHINA-WAREHOUSE,MAT-0268,25.5,P-002,12,50,2025-04-03,2025-04-03
2024-04-03,CHINA-WAREHOUSE,MAT-0270,25.5,P-002,5,35,2024-09-03,2024-09-03
2024-04-05,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2024-09-05,2024-09-05
2024-04-05,CHINA-WAREHOUSE,MAT-0144,9.0,P-002,5,25,2024-09-05,2024-09-05
2024-04-05,CHINA-WAREHOUSE,MAT-0144,16.5,P-002,5,25,2024-09-05,2024-09-05
2024-03-02,CHINA-WAREHOUSE,MAT-0229,13.75,P-001,5,5,2024-08-02,2024-08-02
2024-03-02,CHINA-WAREHOUSE,MAT-0229,11.0,P-001,5,5,2024-08-02,2024-08-02
2024-03-02,CHINA-WAREHOUSE,MAT-0229,24.75,P-001,5,5,2024-08-02,2024-08-02
2024-04-03,CHINA-WAREHOUSE,MAT-0001,6.0,P-002,3,40,2024-07-03,2024-07-03
2024-04-03,CHINA-WAREHOUSE,MAT-0001,19.5,P-002,3,40,2024-07-03,2024-07-03
2024-02-24,CHINA-WAREHOUSE,MAT-0413,24.772,P-001,7,20,2024-09-24,2024-09-24
2024-02-28,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2024-08-28,2024-08-28
2024-02-28,CHINA-WAREHOUSE,MAT-0332,18.75,P-002,6,25,2024-08-28,2024-08-28
2024-02-28,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2024-08-28,2024-08-28
2024-02-28,CHINA-WAREHOUSE,MAT-0017,20.0,P-002,6,30,2024-08-28,2024-08-28
2024-04-10,CHINA-WAREHOUSE,MAT-0145,25.5,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0146,24.75,P-001,5,30,2024-09-10,2024-09-10
2024-04-10,CHINA-WAREHOUSE,MAT-0053,24.75,P-001,2,20,2024-06-10,2024-06-10
2024-04-10,CHINA-WAREHOUSE,MAT-0379,13.75,P-001,8,15,2024-12-10,2024-12-10
2024-04-10,CHINA-WAREHOUSE,MAT-0379,11.0,P-001,8,15,2024-12-10,2024-12-10
2024-04-10,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2024-12-10,2024-12-10
2024-04-10,CHINA-WAREHOUSE,MAT-0084,24.75,P-001,3,30,2024-07-10,2024-07-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,19.5,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,6.0,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,3.0,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,22.5,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,4.5,P-002,6,30,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0145,21.0,P-002,6,30,2024-10-10,2024-10-10
2024-03-16,CHINA-WAREHOUSE,MAT-0267,24.75,P-001,2,15,2024-05-16,2024-05-16
2024-03-16,CHINA-WAREHOUSE,MAT-0106,23.375,P-001,6,10,2024-09-16,2024-09-16
2024-03-16,CHINA-WAREHOUSE,MAT-0106,8.25,P-001,6,10,2024-09-16,2024-09-16
2024-03-16,CHINA-WAREHOUSE,MAT-0106,15.125,P-001,6,10,2024-09-16,2024-09-16
2024-03-16,CHINA-WAREHOUSE,MAT-0011,24.75,P-001,3,5,2024-06-16,2024-06-16
2024-03-16,CHINA-WAREHOUSE,MAT-0011,16.5,P-001,3,5,2024-06-16,2024-06-16
2024-03-16,CHINA-WAREHOUSE,MAT-0011,8.25,P-001,3,5,2024-06-16,2024-06-16
2024-04-10,CHINA-WAREHOUSE,MAT-0197,25.5,P-002,9,40,2025-01-10,2025-01-10
2024-04-10,CHINA-WAREHOUSE,MAT-0319,24.75,P-001,8,5,2024-12-10,2024-12-10
2024-04-10,CHINA-WAREHOUSE,MAT-0049,24.75,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,CHINA-WAREHOUSE,MAT-0321,24.75,P-001,3,25,2024-07-10,2024-07-10
2024-04-10,CHINA-WAREHOUSE,MAT-0382,24.75,P-001,6,10,2024-10-10,2024-10-10
2024-04-10,CHINA-WAREHOUSE,MAT-0384,24.75,P-001,8,30,2024-12-10,2024-12-10
2024-04-10,CHINA-WAREHOUSE,MAT-0268,1.5,P-002,12,50,2025-04-10,2025-04-10
2024-04-10,CHINA-WAREHOUSE,MAT-0268,24.0,P-002,12,50,2025-04-10,2025-04-10
2024-04-10,CHINA-WAREHOUSE,MAT-0268,25.5,P-002,12,50,2025-04-10,2025-04-10
2024-04-11,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2024-12-11,2024-12-11
2024-04-11,CHINA-WAREHOUSE,MAT-0084,24.75,P-001,3,30,2024-07-11,2024-07-11
2024-04-11,CHINA-WAREHOUSE,MAT-0388,24.75,P-001,4,5,2024-08-11,2024-08-11
2024-03-14,CHINA-WAREHOUSE,MAT-0156,24.75,P-001,8,20,2024-11-14,2024-11-14
2024-03-14,CHINA-WAREHOUSE,MAT-0156,23.375,P-001,8,20,2024-11-14,2024-11-14
2024-03-14,CHINA-WAREHOUSE,MAT-0156,1.375,P-001,8,20,2024-11-14,2024-11-14
2024-03-16,CHINA-WAREHOUSE,MAT-0082,2.5,P-002,3,30,2024-06-16,2024-06-16
2024-03-16,CHINA-WAREHOUSE,MAT-0082,17.5,P-002,3,30,2024-06-16,2024-06-16
2024-03-16,CHINA-WAREHOUSE,MAT-0082,20.0,P-002,3,30,2024-06-16,2024-06-16
2024-03-16,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2024-09-16,2024-09-16
2024-03-14,CHINA-WAREHOUSE,MAT-0002,24.75,P-001,8,15,2024-11-14,2024-11-14
2024-03-14,CHINA-WAREHOUSE,MAT-0267,24.75,P-001,2,15,2024-05-14,2024-05-14
2024-03-14,CHINA-WAREHOUSE,MAT-0156,8.25,P-001,8,20,2024-11-14,2024-11-14
2024-03-14,CHINA-WAREHOUSE,MAT-0156,16.5,P-001,8,20,2024-11-14,2024-11-14
2024-03-14,CHINA-WAREHOUSE,MAT-0390,23.375,P-001,7,30,2024-10-14,2024-10-14
2024-03-14,CHINA-WAREHOUSE,MAT-0390,19.25,P-001,7,30,2024-10-14,2024-10-14
2024-03-14,CHINA-WAREHOUSE,MAT-0390,4.125,P-001,7,30,2024-10-14,2024-10-14
2024-03-14,CHINA-WAREHOUSE,MAT-0112,4.125,P-001,6,20,2024-09-14,2024-09-14
2024-03-14,CHINA-WAREHOUSE,MAT-0112,20.625,P-001,6,20,2024-09-14,2024-09-14
2024-03-14,CHINA-WAREHOUSE,MAT-0112,15.125,P-001,6,20,2024-09-14,2024-09-14
2024-03-14,CHINA-WAREHOUSE,MAT-0112,9.625,P-001,6,20,2024-09-14,2024-09-14
2024-03-14,CHINA-WAREHOUSE,MAT-0112,24.75,P-001,6,20,2024-09-14,2024-09-14
