PLANT_NAME,OUTBOUND_DATE,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT,Transfer_Cost
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0276,CST-00782,24.75,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0281,CST-00002,0.03,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0315,CST-00782,49.51,57.325
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0315,CST-00833,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0323,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0325,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0325,CST-00513,49.51,57.325
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0328,CST-00202,25.5,38.217
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0340,CST-00460,7.01,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0341,CST-00008,12.38,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0341,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0354,CST-00513,72.89,57.325
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0354,CST-00743,68.77,57.325
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0356,CST-00793,2.75,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0356,CST-00854,93.53,76.433
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0375,CST-00002,25.5,38.217
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0379,CST-00076,11.0,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0413,CST-00125,12.38,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0413,CST-00460,5.5,19.108
CHINA-WAREHOUSE,2024/10/10,Truck,MAT-0429,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0001,CST-00075,7.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0001,CST-00178,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0001,CST-00217,12.0,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0001,CST-00610,15.0,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0001,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0007,CST-00073,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0007,CST-00363,49.51,57.325
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0007,CST-00731,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0013,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0013,CST-00075,7.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0035,CST-00097,49.52,57.325
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0053,CST-00073,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0056,CST-00661,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0082,CST-00192,22.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0084,CST-00831,11.0,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0096,CST-00432,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0097,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0142,CST-00217,13.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0144,CST-00182,1.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0144,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0145,CST-00610,10.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0145,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0146,CST-00066,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0146,CST-00183,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0146,CST-00247,6.88,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0147,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0147,CST-00763,0.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0150,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0180,CST-00080,2.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0193,CST-00197,10.2,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0195,CST-00511,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0197,CST-00025,1.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0197,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0198,CST-00321,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0206,CST-00030,22.5,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0268,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0268,CST-00025,0.1,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0268,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0276,CST-00003,74.26,76.433
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0284,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0295,CST-00487,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0295,CST-00649,1.0,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0315,CST-00358,0.2,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0321,CST-00059,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0325,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0328,CST-00038,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0340,CST-00417,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0350,CST-00714,0.05,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0354,CST-00513,24.75,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0356,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0389,CST-00641,25.5,38.217
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0393,CST-00890,0.3,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0402,CST-00639,22.0,19.108
CHINA-WAREHOUSE,2024/10/11,Truck,MAT-0415,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0001,CST-00039,10.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0001,CST-00217,9.0,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0007,CST-00167,0.3,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0007,CST-00489,1.38,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0007,CST-00729,49.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0012,CST-00658,8.25,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0013,CST-00217,9.0,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0013,CST-00778,10.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0015,CST-00059,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0015,CST-00593,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0018,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0018,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0032,CST-00002,51.0,57.325
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0035,CST-00092,49.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0047,CST-00757,45.0,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0065,CST-00489,4.13,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0084,CST-00547,24.76,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0084,CST-00891,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0084,CST-00893,5.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0092,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0098,CST-00441,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0111,CST-00066,13.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0112,CST-00167,0.1,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0112,CST-00841,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0142,CST-00217,7.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0142,CST-00894,3.0,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0143,CST-00042,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0143,CST-00778,15.0,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0144,CST-00042,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0145,CST-00014,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0145,CST-00039,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0165,CST-00658,4.13,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0188,CST-00184,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0190,CST-00149,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0195,CST-00014,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0201,CST-00450,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0206,CST-00892,2.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0233,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0236,CST-00638,9.63,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0266,CST-00277,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0268,CST-00002,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0268,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0268,CST-00047,51.0,57.325
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0276,CST-00167,0.2,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0314,CST-00712,25.5,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0340,CST-00169,5.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0341,CST-00424,5.5,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0374,CST-00052,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0375,CST-00002,51.0,57.325
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0379,CST-00125,12.38,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0386,CST-00003,74.26,76.433
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0415,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/12,Truck,MAT-0415,CST-00642,0.1,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0001,CST-00872,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0007,CST-00112,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0013,CST-00031,3.0,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0013,CST-00065,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0032,CST-00002,51.01,57.325
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0035,CST-00097,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0047,CST-00778,45.0,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0050,CST-00011,13.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0065,CST-00456,0.05,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0084,CST-00130,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0092,CST-00658,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0142,CST-00436,0.1,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0145,CST-00008,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0145,CST-00123,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0145,CST-00180,18.0,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0145,CST-00260,13.5,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0145,CST-00872,51.01,57.325
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0146,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0151,CST-00493,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0158,CST-00002,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0163,CST-00672,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0180,CST-00013,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0190,CST-00108,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0190,CST-00149,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0195,CST-00511,22.330000000000002,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0198,CST-00882,121.02,95.541
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0232,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0236,CST-00011,11.0,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0264,CST-00685,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0265,CST-00522,22.0,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0268,CST-00002,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0268,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0268,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0270,CST-00065,4.5,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0270,CST-00135,25.5,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0314,CST-00180,7.5,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0317,CST-00520,0.2,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0318,CST-00011,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0325,CST-00009,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0325,CST-00260,11.0,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0327,CST-00456,0.05,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0341,CST-00008,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0341,CST-00260,24.76,38.217
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0356,CST-00383,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0384,CST-00344,24.75,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0386,CST-00003,74.26,76.433
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0388,CST-00345,6.88,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0413,CST-00456,0.05,19.108
CHINA-WAREHOUSE,2024/10/14,Truck,MAT-0416,CST-00281,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0001,CST-00075,15.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0001,CST-00080,0.05,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0001,CST-00896,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0007,CST-00148,24.76,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0007,CST-00363,12.38,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0015,CST-00730,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0018,CST-00183,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0019,CST-00092,9.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0019,CST-00577,3.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0046,CST-00593,15.13,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0047,CST-00778,67.5,57.325
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0053,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0055,CST-00782,45.38,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0084,CST-00334,12.38,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0087,CST-00363,12.38,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0092,CST-00733,31.63,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0111,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0111,CST-00809,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0120,CST-00079,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0142,CST-00895,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0144,CST-00042,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0145,CST-00730,13.5,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0147,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0147,CST-00897,6.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0190,CST-00313,24.76,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0195,CST-00094,123.78,114.65
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0195,CST-00706,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0197,CST-00791,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0197,CST-00797,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0233,CST-00747,51.0,57.325
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0268,CST-00002,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0268,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0268,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0270,CST-00085,15.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0270,CST-00298,15.0,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0276,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0295,CST-00487,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0315,CST-00358,2.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0318,CST-00337,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0328,CST-00038,29.9,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0328,CST-00298,10.5,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0341,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0341,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0341,CST-00443,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0375,CST-00002,51.01,57.325
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0376,CST-00325,25.5,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0386,CST-00782,24.76,38.217
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0389,CST-00127,10.5,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0415,CST-00006,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0415,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/15,Truck,MAT-0415,CST-00552,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0001,CST-00090,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0001,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0013,CST-00847,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0015,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0015,CST-00059,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0015,CST-00115,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0017,CST-00104,22.5,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0084,CST-00050,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0099,CST-00196,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0101,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0108,CST-00289,23.38,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0111,CST-00363,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0112,CST-00125,12.38,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0137,CST-00487,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0142,CST-00177,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0142,CST-00676,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0143,CST-00042,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0144,CST-00090,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0144,CST-00304,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0144,CST-00676,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0145,CST-00285,12.0,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0145,CST-00289,1.5,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0146,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0151,CST-00112,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0163,CST-00284,10.48,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0178,CST-00053,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0229,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0232,CST-00035,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0233,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0267,CST-00267,74.25999999999999,76.433
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0268,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0268,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0270,CST-00333,4.5,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0314,CST-00014,6.0,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0314,CST-00285,6.0,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0314,CST-00778,25.5,38.217
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0324,CST-00031,20.0,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0328,CST-00333,3.0,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0341,CST-00443,49.510000000000005,57.325
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0354,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0402,CST-00009,24.75,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0413,CST-00125,11.010000000000002,19.108
CHINA-WAREHOUSE,2024/10/16,Truck,MAT-0415,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0013,CST-00771,9.0,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0056,CST-00011,24.770000000000003,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0108,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0108,CST-00080,0.15,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0112,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0118,CST-00049,12.38,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0142,CST-00069,15.0,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0142,CST-00479,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0142,CST-00610,15.0,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0143,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0144,CST-00610,10.5,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0145,CST-00579,0.2,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0178,CST-00824,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0197,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0206,CST-00030,22.5,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0232,CST-00035,24.76,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0233,CST-00003,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0233,CST-00747,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0236,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0237,CST-00777,1.38,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0261,CST-00053,51.01,57.325
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0264,CST-00685,49.51,57.325
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0267,CST-00267,46.0,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0268,CST-00047,25.5,38.217
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0315,CST-00767,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0325,CST-00513,24.75,19.108
CHINA-WAREHOUSE,2024/10/17,Truck,MAT-0338,CST-00579,1.5,19.108
