OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0161,CST-00432,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00049,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0141,CST-00256,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00555,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00672,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00011,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00803,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00363,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00017,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00075,10.5
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00464,9.63
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00464,1.38
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00464,13.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00649,0.05
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00814,0.1
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00483,0.2
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00025,0.03
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00025,0.03
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00025,0.1
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00815,0.2
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00816,6.0
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00025,0.9
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00082,1.5
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00082,6.0
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0281,CST-00161,1.25
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,17.88
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,6.88
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,12.38
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00025,0.03
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00649,0.05
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00049,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00817,24.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00025,2.75
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00025,0.15
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00025,1.3
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0391,CST-00025,0.45
2024/08/21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00035,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00582,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00053,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00315,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00217,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00795,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00818,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00769,25.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00611,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00552,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00205,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00050,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0036,CST-00026,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00809,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00183,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00113,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00010,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00355,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00284,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00073,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00012,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00819,0.05
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00819,0.25
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00809,2.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00125,11.0
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,0.1
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00025,0.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,0.05
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00571,0.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00073,15.13
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00073,9.63
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00183,12.38
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00345,23.55
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00355,0.13
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00355,4.13
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0036,CST-00026,24.43
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00345,1.2
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00355,2.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00355,17.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00025,0.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,23.38
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,1.38
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,1.3
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,0.08
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,23.38
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,22.5
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,2.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,15.13
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,9.63
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,22.0
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,24.75
2024/08/22,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,3.0
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00003,25.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00035,25.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00059,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00035,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0101,CST-00382,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00113,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00059,6.83
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00317,0.05
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00317,0.03
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00317,0.8
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00820,0.1
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00085,12.0
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0291,CST-00025,0.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00337,6.88
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00360,2.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00360,22.0
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00337,17.88
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00120,13.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00127,10.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,16.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,0.03
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,8.23
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,19.25
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,5.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00317,1.28
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00317,0.03
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00317,0.05
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00317,0.1
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00317,1.33
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00317,0.18
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00317,2.15
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00317,1.13
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00317,2.58
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00317,0.45
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00317,1.08
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00317,0.1
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00317,1.6
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00317,1.5
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00317,0.25
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00049,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00035,22.0
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00035,2.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00086,24.75
2024/08/23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,24.75
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00047,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00109,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00384,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00774,24.75
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,24.75
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0066,CST-00821,13.75
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00689,1.6
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00405,0.1
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,17.88
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,6.88
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00025,0.03
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00014,7.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00047,6.0
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00047,19.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00080,0.7
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00080,0.28
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00771,4.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00452,18.0
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00555,17.88
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00555,6.88
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00025,0.03
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00053,25.5
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00053,1.6
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00053,23.9
2024/08/24,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00080,1.38
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,25.5
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00733,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00607,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00793,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00441,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00555,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00008,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,15.13
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,0.9
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,9.63
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,0.45
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,6.9
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00003,1.38
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,0.45
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,6.88
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,10.48
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,0.08
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0417,CST-00216,6.5
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00439,6.0
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00135,10.5
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,24.0
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,1.5
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,17.88
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,12.38
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,2.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,9.63
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,6.88
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,24.75
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00135,15.0
2024/08/26,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00135,7.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00582,25.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00068,25.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00795,25.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00059,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00700,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00661,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00661,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00593,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00822,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00052,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00284,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00012,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00593,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00487,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,0.68
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0066,CST-00821,13.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0069,CST-00272,1.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00172,1.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,2.7
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,22.0
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,0.05
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0017,CST-00080,0.1
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00080,0.13
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,12.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00008,1.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,0.15
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00025,0.1
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,20.78
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,4.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,0.23
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00217,9.0
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00795,22.5
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00795,3.0
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,2.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,22.0
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00753,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00049,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00080,0.1
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,0.1
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00080,0.1
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,0.05
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,21.95
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,2.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,1.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,23.38
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00217,3.0
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00661,24.75
2024/08/27,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00217,12.0
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00003,25.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,25.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,25.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0101,CST-00382,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00267,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00807,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00052,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00092,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00363,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00259,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00003,10.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00003,15.0
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00775,0.03
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00171,9.0
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0397,CST-00025,0.1
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00026,0.2
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0104,CST-00247,1.38
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0104,CST-00196,2.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00121,10.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00080,0.4
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,13.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00449,0.28
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00449,0.23
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,13.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,12.0
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00823,20.33
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00823,5.18
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0036,CST-00672,21.4
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,12.38
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00026,0.2
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,24.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00080,0.33
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00080,1.18
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,9.63
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,2.75
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00449,0.5
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00008,20.63
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00008,4.13
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,15.13
2024/08/28,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,9.63
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00824,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00825,25.5
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00767,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00337,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00552,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00059,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00003,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00050,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00706,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00555,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00826,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00016,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00672,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00672,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
2024/08/29,CHINA-WAREHOUSE,Truck,MAT-0396,CST-00318,24.75
